,Power,Sound,Class
2546,13.45,48.06,Норма
2547,13.42,48.06,Норма
2548,13.42,47.98,Норма
2549,13.41,47.98,Норма
2550,13.41,47.81,Норма
2551,13.36,47.81,Норма
2552,13.36,47.65,Норма
2553,13.32,47.65,Норма
2554,13.32,48.14,Норма
2555,13.33,48.14,Норма
2556,13.33,47.51,Норма
2557,13.38,47.51,Норма
2558,13.38,48.12,Норма
2559,13.43,48.12,Норма
2560,13.43,47.68,Норма
2561,13.32,47.68,Норма
2562,13.32,47.64,Норма
2563,13.33,47.64,Норма
2564,13.33,47.77,Норма
2565,13.27,47.77,Норма
2566,13.27,47.68,Норма
2567,13.32,47.68,Норма
2568,13.32,47.6,Норма
2569,13.24,47.6,Норма
2570,13.24,48.03,Норма
2571,13.26,48.03,Норма
2572,13.26,48.02,Норма
2573,13.32,48.02,Норма
2574,13.32,47.76,Норма
2575,13.28,47.76,Норма
2576,13.28,47.87,Норма
2577,13.31,47.87,Норма
2578,13.31,48.1,Норма
2579,13.3,48.1,Норма
2580,13.3,47.37,Норма
2581,13.25,47.37,Норма
2582,13.25,48.48,Норма
2583,13.29,48.48,Норма
2584,13.29,48.2,Норма
2585,13.33,48.2,Норма
2586,13.33,48.08,Норма
2587,13.26,48.08,Норма
2588,13.26,47.86,Норма
2589,13.29,47.86,Норма
2590,13.29,48.18,Норма
2591,13.32,48.18,Норма
2592,13.32,47.86,Норма
2593,13.35,47.86,Норма
2594,13.35,47.84,Норма
2595,13.28,47.84,Норма
2596,13.28,47.89,Норма
2597,13.39,47.89,Норма
2598,13.39,48.01,Норма
2599,13.33,48.01,Норма
2600,13.33,47.78,Норма
2601,13.24,47.78,Норма
2602,13.24,48.05,Норма
2603,13.3,48.05,Норма
2604,13.3,48.16,Норма
2605,13.28,48.16,Норма
2606,13.28,47.94,Норма
2607,13.28,47.68,Норма
2608,13.32,47.68,Норма
2609,13.32,47.82,Норма
2610,13.26,47.82,Норма
2611,13.26,48.08,Норма
2612,13.32,48.08,Норма
2613,13.32,48.25,Норма
2614,13.38,48.25,Норма
2615,13.38,48.49,Норма
2616,13.41,48.49,Норма
2617,13.41,47.92,Норма
2618,13.37,47.92,Норма
2619,13.37,48.8,Норма
2620,13.32,48.8,Норма
2621,13.32,48.89,Норма
2622,13.34,48.89,Норма
2623,13.34,48.32,Норма
2624,13.34,48.44,Норма
2625,13.32,48.44,Норма
2626,13.32,48.11,Норма
2627,13.35,48.11,Норма
2628,13.35,50.96,Норма
2629,13.37,50.96,Норма
2630,13.37,47.69,Норма
2631,13.38,47.69,Норма
2632,13.38,47.95,Норма
2633,13.33,47.95,Норма
2634,13.33,47.82,Норма
2635,13.4,47.82,Норма
2636,13.4,48.11,Норма
2637,13.41,48.11,Норма
2638,13.41,47.57,Норма
2639,13.38,47.57,Норма
2640,13.38,47.55,Норма
2641,13.4,47.55,Норма
2642,13.4,48.14,Норма
2643,13.41,48.14,Норма
2644,13.41,47.86,Норма
2645,13.45,47.86,Норма
2646,13.45,47.36,Норма
2647,13.42,47.36,Норма
2648,13.42,47.91,Норма
2649,13.44,47.91,Норма
2650,13.44,47.89,Норма
2651,13.43,47.89,Норма
2652,13.43,48.05,Норма
2653,13.43,47.89,Норма
2654,13.45,47.89,Норма
2655,13.45,47.92,Норма
2656,13.46,47.92,Норма
2657,13.46,47.95,Норма
2658,13.42,47.95,Норма
2659,13.42,47.65,Норма
2660,13.45,47.65,Норма
2661,13.45,47.55,Норма
2662,13.45,48.04,Норма
2663,13.43,48.04,Норма
2664,13.43,47.85,Норма
2665,13.43,48.13,Норма
2666,13.42,48.13,Норма
2667,13.42,47.72,Норма
2668,13.48,47.72,Норма
2669,13.48,47.86,Норма
2670,13.51,47.86,Норма
2671,13.51,47.7,Норма
2672,13.47,47.7,Норма
2673,13.47,47.79,Норма
2674,13.51,47.79,Норма
2675,13.51,47.86,Норма
2676,13.45,47.86,Норма
2677,13.45,47.91,Норма
2678,13.46,47.91,Норма
2679,13.46,47.98,Норма
2680,13.48,47.98,Норма
2681,13.48,47.55,Норма
2682,13.48,47.75,Норма
2683,13.47,47.75,Норма
2684,13.47,47.88,Норма
2685,13.49,47.88,Норма
2686,13.49,48.21,Норма
2687,13.53,48.21,Норма
2688,13.53,47.79,Норма
2689,13.45,47.79,Норма
2690,13.45,47.9,Норма
2691,13.47,47.9,Норма
2692,13.47,47.83,Норма
2693,13.46,47.83,Норма
2694,13.46,48.04,Норма
2695,13.43,48.04,Норма
2696,13.43,47.72,Норма
2697,13.48,47.72,Норма
2698,13.48,47.99,Норма
2699,13.5,47.99,Норма
2700,13.5,48.11,Норма
2701,13.5,48.66,Норма
2702,13.51,48.66,Норма
2703,13.51,48.51,Норма
2704,13.5,48.51,Норма
2705,13.5,48.15,Норма
2706,13.53,48.15,Норма
2707,13.53,47.87,Норма
2708,13.49,47.87,Норма
2709,13.49,47.99,Норма
2710,13.43,47.99,Норма
2711,13.43,47.93,Норма
2712,13.48,47.93,Норма
2713,13.48,47.86,Норма
2714,13.44,47.86,Норма
2715,13.44,47.8,Норма
2716,13.46,47.8,Норма
2717,13.46,47.66,Норма
2718,13.45,47.66,Норма
2719,13.45,47.97,Норма
2720,13.47,47.97,Норма
2721,13.47,47.87,Норма
2722,13.46,47.87,Норма
2723,13.46,48.28,Норма
2724,13.5,48.28,Норма
2725,13.5,48.02,Норма
2726,13.49,48.02,Норма
2727,13.49,48.54,Норма
2728,13.5,48.54,Норма
2729,13.5,48.27,Норма
2730,13.59,48.27,Норма
2731,13.59,47.98,Норма
2732,13.62,47.98,Норма
2733,13.62,47.86,Норма
2734,13.6,47.86,Норма
2735,13.6,47.9,Норма
2736,13.56,47.9,Норма
2737,13.56,47.68,Норма
2738,13.52,47.68,Норма
2739,13.52,47.92,Норма
2740,13.56,47.92,Норма
2741,13.56,47.55,Норма
2742,13.49,47.55,Норма
2743,13.49,48.35,Норма
2744,13.47,48.35,Норма
2745,13.47,48.05,Норма
2746,13.46,48.05,Норма
2747,13.46,48.03,Норма
2748,13.49,48.03,Норма
2749,13.49,48.24,Норма
2750,13.47,48.24,Норма
2751,13.47,47.93,Норма
2752,13.51,47.93,Норма
2753,13.51,48.23,Норма
2754,13.54,48.23,Норма
2755,13.54,47.95,Норма
2756,13.53,47.95,Норма
2757,13.53,48.01,Норма
2758,13.5,48.01,Норма
2759,13.5,47.92,Норма
2760,13.51,47.92,Норма
2761,13.51,48.11,Норма
2762,13.53,48.11,Норма
2763,13.53,48.07,Норма
2764,13.57,48.07,Норма
2765,13.57,47.74,Норма
2766,13.55,47.74,Норма
2767,13.55,48.17,Норма
2768,13.58,48.17,Норма
2769,13.58,47.7,Норма
2770,13.56,47.7,Норма
2771,13.56,48.11,Норма
2772,13.62,48.11,Норма
2773,13.62,47.43,Норма
2774,13.56,47.43,Норма
2775,13.56,47.53,Норма
2776,13.57,47.53,Норма
2777,13.57,47.77,Норма
2778,13.54,47.77,Норма
2779,13.54,48.46,Норма
2780,13.55,48.46,Норма
2781,13.55,48.2,Норма
2782,13.58,48.2,Норма
2783,13.59,48.2,Норма
2784,13.59,47.91,Норма
2785,13.55,47.91,Норма
2786,13.55,48.25,Норма
2787,13.52,48.25,Норма
2788,13.52,47.61,Норма
2789,13.52,47.87,Норма
2790,13.55,47.87,Норма
2791,13.55,47.81,Норма
2792,13.51,47.81,Норма
2793,13.51,47.8,Норма
2794,13.48,47.8,Норма
2795,13.48,49.88,Норма
2796,13.51,49.88,Норма
2797,13.51,48.39,Норма
2798,13.45,48.39,Норма
2799,13.45,48.42,Норма
2800,13.45,49.06,Норма
2801,13.41,49.06,Норма
2802,13.41,47.97,Норма
2803,13.45,47.97,Норма
2804,13.45,48.46,Норма
2805,13.48,48.46,Норма
2806,13.48,48.33,Норма
2807,13.48,50.49,Норма
2808,13.54,50.49,Норма
2809,13.54,56.03,Норма
2810,13.48,56.03,Норма
2811,13.48,48.93,Норма
2812,13.49,48.93,Норма
2813,13.49,48.46,Норма
2814,13.4,48.46,Норма
2815,13.4,51.97,Норма
2816,13.47,51.97,Норма
2817,13.47,57.8,Норма
2818,13.53,57.8,Норма
2819,13.53,60.1,Норма
2820,13.47,60.1,Норма
2821,13.47,57.22,Норма
2822,13.48,57.22,Норма
2823,13.48,60.47,Норма
2824,13.42,60.47,Норма
2825,13.42,48.13,Норма
2826,13.48,48.13,Норма
2827,13.48,48.59,Норма
2828,13.48,47.83,Норма
2829,13.51,47.83,Норма
2830,13.51,48.38,Норма
2831,13.5,48.38,Норма
2832,13.5,48.11,Норма
2833,13.48,48.11,Норма
2834,13.48,47.38,Норма
2835,13.53,47.38,Норма
2836,13.53,48.14,Норма
2837,13.54,48.14,Норма
2838,13.54,47.92,Норма
2839,13.5,47.92,Норма
2840,13.5,47.45,Норма
2841,13.48,47.45,Норма
2842,13.48,47.92,Норма
2843,13.5,47.92,Норма
2844,13.5,48.01,Норма
2845,13.51,48.01,Норма
2846,13.51,49.37,Норма
2847,13.47,49.37,Норма
2848,13.47,47.88,Норма
2849,13.48,47.88,Норма
2850,13.48,47.74,Норма
2851,13.48,47.61,Норма
2852,13.44,47.61,Норма
2853,13.44,48.06,Норма
2854,13.53,48.06,Норма
2855,13.53,47.92,Норма
2856,13.45,47.92,Норма
2857,13.45,48.16,Норма
2858,13.45,48.35,Норма
2859,13.5,48.35,Норма
2860,13.5,47.57,Норма
2861,13.5,47.63,Норма
2862,13.48,47.63,Норма
2863,13.48,48.01,Норма
2864,13.47,48.01,Норма
2865,13.47,47.88,Норма
2866,13.46,47.88,Норма
2867,13.46,47.77,Норма
2868,13.48,47.77,Норма
2869,13.48,47.89,Норма
2870,13.48,47.35,Норма
2871,13.41,47.35,Норма
2872,13.41,47.9,Норма
2873,13.36,47.9,Норма
2874,13.36,47.77,Норма
2875,13.29,47.77,Норма
2876,13.29,47.76,Норма
2877,13.34,47.76,Норма
2878,13.34,47.63,Норма
2879,13.34,47.89,Норма
2880,13.36,47.89,Норма
2881,13.36,47.99,Норма
2882,13.4,47.99,Норма
2883,13.4,47.59,Норма
2884,13.42,47.59,Норма
2885,13.42,52.7,Норма
2886,13.47,52.7,Норма
2887,13.47,48.27,Норма
2888,13.44,48.27,Норма
2889,13.44,47.52,Норма
2890,13.46,47.52,Норма
2891,13.46,47.91,Норма
2892,13.54,47.91,Норма
2893,13.54,47.65,Норма
2894,13.54,47.71,Норма
2895,13.48,47.71,Норма
2896,13.48,48.01,Норма
2897,13.5,48.01,Норма
2898,13.5,48.57,Норма
2899,13.43,48.57,Норма
2900,13.43,48.17,Норма
2901,13.48,48.17,Норма
2902,13.48,47.61,Норма
2903,13.49,47.61,Норма
2904,13.49,47.45,Норма
2905,13.5,47.45,Норма
2906,13.5,47.75,Норма
2907,13.48,47.75,Норма
2908,13.48,48.4,Норма
2909,13.52,48.4,Норма
2910,13.52,47.67,Норма
2911,13.5,47.67,Норма
2912,13.5,47.57,Норма
2913,13.54,47.57,Норма
2914,13.54,47.66,Норма
2915,13.48,47.66,Норма
2916,13.48,52.27,Норма
2917,13.52,52.27,Норма
2918,13.52,47.91,Норма
2919,13.55,47.91,Норма
2920,13.55,47.36,Норма
2921,13.54,47.36,Норма
2922,13.54,47.47,Норма
2923,13.53,47.47,Норма
2924,13.53,47.21,Норма
2925,13.57,47.21,Норма
2926,13.57,47.29,Норма
2927,13.52,47.29,Норма
2928,13.52,47.39,Норма
2929,13.53,47.39,Норма
2930,13.53,47.62,Норма
2931,13.52,47.62,Норма
2932,13.52,47.8,Норма
2933,13.54,47.8,Норма
2934,13.54,48.36,Норма
2935,13.58,48.36,Норма
2936,13.58,47.91,Норма
2937,13.54,47.91,Норма
2938,13.54,51.32,Норма
2939,13.54,47.74,Норма
2940,13.52,47.74,Норма
2941,13.52,47.64,Норма
2942,13.52,51.2,Норма
2943,13.49,51.2,Норма
2944,13.49,48.03,Повышенная нагрузка
2945,14.09,48.03,Попадание в лопасти
2946,14.09,77.96,Попадание в лопасти
2947,13.75,77.96,Попадание в лопасти
2948,13.75,83.68,Попадание в лопасти
2949,13.89,83.68,Попадание в лопасти
2950,13.89,81.78,Попадание в лопасти
2951,15.55,81.78,Попадание в лопасти
2952,15.55,72.75,Попадание в лопасти
2953,15.69,72.75,Попадание в лопасти
2954,15.69,63.43,Попадание в лопасти
2955,13.92,63.43,Норма
2956,13.92,82.09,Попадание в лопасти
2957,15.43,82.09,Попадание в лопасти
2958,15.43,73.66,Попадание в лопасти
2959,13.47,73.66,Норма
2960,13.47,71.81,Норма
2961,13.67,71.81,Норма
2962,13.67,78.4,Норма
2963,13.76,78.4,Норма
2964,13.76,77.68,Норма
2965,13.61,77.68,Норма
2966,13.61,74.47,Попадание в лопасти
2967,14.2,74.47,Попадание в лопасти
2968,14.2,77.65,Попадание в лопасти
2969,14.49,77.65,Попадание в лопасти
2970,14.49,75.59,Попадание в лопасти
2971,14.69,75.59,Попадание в лопасти
2972,14.69,75.38,Попадание в лопасти
2973,14.96,75.38,Попадание в лопасти
2974,14.96,73.89,Попадание в лопасти
2975,14.79,73.89,Попадание в лопасти
2976,14.79,73.75,Попадание в лопасти
2977,15.71,73.75,Попадание в лопасти
2978,15.71,62.56,Попадание в лопасти
2979,15.74,62.56,Попадание в лопасти
2980,15.74,42.92,Попадание в лопасти
2981,15.73,42.92,Остановка
2982,15.73,42.61,Остановка
2983,14.83,42.61,Остановка
2984,14.83,46.61,Повышенная нагрузка
2985,13.49,46.61,Повышенная нагрузка
2986,13.49,47.97,Норма
2987,13.5,47.97,Норма
2988,13.5,48.04,Норма
2989,13.54,48.04,Норма
2990,13.54,47.56,Повышенная нагрузка
2991,14.93,47.56,Попадание в лопасти
2992,14.93,62.68,Попадание в лопасти
2993,15.71,62.68,Попадание в лопасти
2994,15.71,43.75,Попадание в лопасти
2995,15.75,43.75,Остановка
2996,15.75,42.88,Повышенная нагрузка
2997,13.8,42.88,Норма
2998,13.8,46.7,Норма
2999,13.53,46.7,Норма
3000,13.53,47.73,Норма
3001,13.51,47.73,Норма
3002,13.51,48.23,Повышенная нагрузка
3003,14.15,48.23,Попадание в лопасти
3004,14.15,70.95,Попадание в лопасти
3005,15.76,70.95,Попадание в лопасти
3006,15.76,43.66,Попадание в лопасти
3007,15.67,43.66,Остановка
3008,15.67,42.77,Остановка
3009,15.65,42.77,Остановка
3010,15.65,43.09,Повышенная нагрузка
3011,13.47,43.09,Норма
3012,13.47,47.66,Норма
3013,13.4,47.66,Норма
3014,13.4,48.15,Норма
3015,13.43,48.15,Норма
3016,13.43,47.64,Норма
3017,13.4,47.64,Норма
3018,13.4,48.08,Норма
3019,13.49,48.08,Норма
3020,13.49,47.87,Повышенная нагрузка
3021,15.2,47.87,Попадание в лопасти
3022,15.2,67.52,Попадание в лопасти
3023,15.58,67.52,Попадание в лопасти
3024,15.58,43.02,Попадание в лопасти
3025,15.55,43.02,Остановка
3026,15.55,42.3,Остановка
3027,15.6,42.3,Остановка
3028,15.6,42.76,Остановка
3029,14.33,42.76,Остановка
3030,14.33,46.99,Повышенная нагрузка
3031,13.43,46.99,Повышенная нагрузка
3032,13.43,47.51,Норма
3033,13.36,47.51,Норма
3034,13.36,47.74,Норма
3035,13.31,47.74,Норма
3036,13.31,47.88,Норма
3037,13.38,47.88,Норма
3038,13.38,47.78,Норма
3039,13.39,47.78,Норма
3040,13.39,48.11,Норма
3041,13.38,48.11,Норма
3042,13.38,47.98,Норма
3043,13.38,48.33,Норма
3044,13.48,48.33,Норма
3045,13.48,48.26,Норма
3046,13.42,48.26,Норма
3047,13.42,48.08,Норма
3048,13.47,48.08,Норма
3049,13.47,48.37,Норма
3050,13.41,48.37,Норма
3051,13.41,47.81,Повышенная нагрузка
3052,14.73,47.81,Попадание в лопасти
3053,14.73,66.35,Попадание в лопасти
3054,15.65,66.35,Попадание в лопасти
3055,15.65,42.81,Попадание в лопасти
3056,15.61,42.81,Остановка
3057,15.61,44.85,Повышенная нагрузка
3058,13.36,44.85,Норма
3059,13.36,47.72,Норма
3060,13.33,47.72,Норма
3061,13.33,48.07,Норма
3062,13.34,48.07,Норма
3063,13.34,47.96,Норма
3064,13.35,47.96,Норма
3065,13.35,76.6,Попадание в лопасти
3066,15.59,76.6,Попадание в лопасти
3067,15.59,42.91,Попадание в лопасти
3068,15.54,42.91,Остановка
3069,15.54,42.72,Повышенная нагрузка
3070,13.34,42.72,Норма
3071,13.34,47.67,Норма
3072,13.3,47.67,Норма
3073,13.3,47.83,Норма
3074,13.25,47.83,Норма
3075,13.25,48.4,Норма
3076,13.28,48.4,Норма
3077,13.28,48.28,Норма
3078,13.24,48.28,Норма
3079,13.24,48.67,Норма
3080,13.26,48.67,Норма
3081,13.26,48.28,Норма
3082,13.8,48.28,Норма
3083,13.8,61.46,Попадание в лопасти
3084,15.55,61.46,Попадание в лопасти
3085,15.55,43.81,Попадание в лопасти
3086,15.59,43.81,Остановка
3087,15.59,43.48,Остановка
3088,14.34,43.48,Остановка
3089,14.34,47.26,Повышенная нагрузка
3090,13.29,47.26,Повышенная нагрузка
3091,13.29,48.27,Норма
3092,13.25,48.27,Норма
3093,13.25,48.02,Норма
3094,13.3,48.02,Норма
3095,13.3,48.52,Норма
3096,13.31,48.52,Норма
3097,13.31,47.89,Норма
3098,13.3,47.89,Норма
3099,13.3,47.99,Норма
3100,13.27,47.99,Норма
3101,13.27,50.23,Норма
3102,13.27,50.3,Норма
3103,13.27,48.06,Норма
3104,13.34,48.06,Норма
3105,13.34,47.56,Норма
3106,13.3,47.56,Норма
3107,13.3,47.67,Норма
3108,13.29,47.67,Норма
3109,13.29,47.55,Норма
3110,13.32,47.55,Норма
3111,13.32,48.12,Норма
3112,13.38,48.12,Норма
3113,13.38,48.1,Норма
3114,13.36,48.1,Норма
3115,13.36,47.41,Норма
3116,13.31,47.41,Норма
3117,13.31,47.97,Норма
3118,13.33,47.97,Норма
3119,13.33,48.1,Норма
3120,13.38,48.1,Норма
3121,13.38,47.89,Норма
3122,13.37,47.89,Норма
3123,13.37,47.83,Норма
3124,13.36,47.83,Норма
3125,13.36,47.59,Норма
3126,13.38,47.59,Норма
3127,13.38,47.46,Норма
3128,13.36,47.46,Норма
3129,13.36,47.81,Норма
3130,13.33,47.81,Норма
3131,13.33,47.84,Норма
3132,13.39,47.84,Норма
3133,13.39,47.56,Норма
3134,13.35,47.56,Норма
3135,13.35,48.03,Норма
3136,13.36,48.03,Норма
3137,13.36,48.71,Норма
3138,13.34,48.71,Норма
3139,13.34,47.45,Норма
3140,13.42,47.45,Норма
3141,13.42,48.06,Норма
3142,13.36,48.06,Норма
3143,13.36,48.33,Норма
3144,13.35,48.33,Норма
3145,13.35,48.05,Норма
3146,13.34,48.05,Норма
3147,13.34,48.21,Норма
3148,13.35,48.21,Норма
3149,13.35,47.45,Норма
3150,13.35,49.61,Норма
3151,13.38,49.61,Норма
3152,13.38,47.81,Норма
3153,13.29,47.81,Норма
3154,13.29,47.18,Норма
