dates,Гренландское,Восточно-Сибирское,Чукотское,Берингово,Лаптевых,Карское,Баренцево
1995-12-26,541156,1261652,1036644,1634444,758324,831628,627396
1995-12-27,547820,1261652,1044092,1638560,743036,838488,643076
1995-12-28,562520,1258908,1042132,1638560,751268,850052,669928
1995-12-29,595644,1260280,1034488,1638560,756756,843976,670320
1995-12-30,601328,1261652,1018612,1638364,762440,847112,702660
1995-12-31,543116,1261652,1012732,1638560,763420,850836,707168
1996-01-01,557032,1261652,1004108,1636012,765576,815360,644644
1996-01-02,524496,1261652,1009204,1637776,765576,831040,626808
1996-01-03,473144,1261652,1017044,1637384,765576,846524,660912
1996-01-04,472752,1261652,1035272,1636208,765576,851620,684432
1996-01-05,470988,1261652,1044288,1636600,765576,849072,682472
1996-01-06,465500,1261652,1046248,1635620,765576,847308,696780
1996-01-07,458052,1261652,1041936,1637188,765576,850052,683648
1996-01-08,471184,1261652,1042524,1637972,765576,856128,640724
1996-01-09,459620,1261652,1051148,1637972,765576,842800,625436
1996-01-10,457464,1261652,1053108,1638560,765576,851032,601132
1996-01-11,454916,1261652,1053108,1637972,765576,837900,556248
1996-01-12,456680,1261652,1053108,1638560,765576,791056,575652
1996-01-13,445900,1261652,1053108,1638560,765576,806932,525476
1996-01-14,436492,1261652,1053108,1637776,765576,796152,568400
1996-01-15,403172,1261456,1052716,1634640,765576,809284,574084
1996-01-16,399252,1261652,1053108,1634640,765576,814772,501368
1996-01-17,367696,1261652,1053108,1636600,765576,788900,406308
1996-01-18,277928,1261064,1053108,1636796,761656,762832,407288
1996-01-19,298900,1261260,1053108,1637188,765576,783216,365932
1996-01-20,372596,1260868,1052324,1637580,765576,796152,361816
1996-01-21,412188,1261652,1053108,1636404,764204,806148,401800
1996-01-22,316540,1261652,1052912,1636992,748132,748720,365736
1996-01-23,383964,1261652,1053108,1637776,745388,754992,303996
1996-01-24,377888,1261456,1053108,1638168,761460,771848,430612
1996-01-25,394156,1261260,1053108,1638560,765576,813792,485492
1996-01-26,468636,1260476,1053108,1637580,765576,845936,457856
1996-01-27,396508,1261456,1044484,1636796,765576,850640,509012
1996-01-28,413364,1259300,1027432,1638168,765576,851424,555268
1996-01-29,409052,1257144,1013712,1638168,765576,857696,614068
1996-01-30,435904,1261456,1017436,1638364,765576,857108,570948
1996-01-31,396116,1261652,1032136,1638364,765576,855736,540960
1996-02-01,446488,1261652,1051344,1638560,765576,856716,579768
1996-02-02,479612,1261652,1053108,1638560,765576,856128,653072
1996-02-03,505680,1261652,1053108,1638560,765576,852012,681688
1996-02-04,475104,1261652,1053108,1638560,765576,842996,659932
1996-02-05,441000,1261456,1051736,1638560,765576,842996,709716
1996-02-06,475300,1261456,1037624,1638560,765576,858284,739508
1996-02-07,473536,1261652,1031352,1638560,765576,858480,762636
1996-02-08,474320,1261652,1040368,1638560,765576,858480,749308
1996-02-09,467852,1261652,1050560,1638560,765576,858480,753228
1996-02-10,482944,1261652,1053108,1638560,765576,858480,712656
1996-02-11,510972,1261652,1053108,1638560,765576,854560,732256
1996-02-12,510776,1260280,1053108,1638560,765576,857696,717164
1996-02-13,510972,1253420,1039388,1638560,765576,852012,749700
1996-02-14,518028,1252832,1030568,1635816,765576,852600,776552
1996-02-15,491372,1261064,1044680,1635228,765576,845740,791252
1996-02-16,512148,1261652,1053108,1636404,765576,852404,803796
1996-02-17,547036,1261652,1053108,1636600,765576,854168,812616
1996-02-18,536648,1261652,1052912,1637384,765576,858284,827904
1996-02-19,553308,1261456,1053108,1636404,765576,858480,838880
1996-02-20,477652,1261652,1053108,1635816,765576,858480,851228
1996-02-21,394352,1261652,1053108,1635620,765576,858480,759108
1996-02-22,433944,1261652,1053108,1637580,765576,851032,614068
1996-02-23,436688,1261652,1053108,1637384,741076,818888,625044
1996-02-24,436688,1261652,1053108,1638560,748524,820652,646996
1996-02-25,455504,1261652,1050560,1638560,756168,823396,654640
1996-02-26,389452,1261652,1040368,1638168,761264,831236,618380
1996-02-27,401996,1261652,1051148,1638168,765576,814380,591136
1996-02-28,382788,1261260,1053108,1638560,765576,813792,561344
1996-02-29,425712,1261652,1053108,1638560,765576,808304,584864
1996-03-01,387688,1261652,1053108,1638560,765576,814968,618380
1996-03-02,377496,1261652,1052128,1638560,765576,822808,650328
1996-03-03,343392,1261652,1038016,1638560,765576,853776,665028
1996-03-04,380828,1261652,1039192,1638560,765576,858480,684236
1996-03-05,396312,1261652,1046640,1638560,765576,858480,735392
1996-03-06,406700,1261652,1047228,1638560,765576,858480,746956
1996-03-07,423164,1261652,1042524,1638560,765576,854560,661304
1996-03-08,363776,1261652,1052912,1638560,761264,846328,655620
1996-03-09,369264,1261652,1053108,1638560,765380,850444,606228
1996-03-10,393568,1261652,1053108,1638560,765380,820064,568400
1996-03-11,402780,1261652,1053108,1638560,765576,814772,481768
1996-03-12,405328,1261652,1053108,1638560,765576,812224,443352
1996-03-13,442568,1261456,1053108,1638560,749112,798896,375928
1996-03-14,426300,1261652,1053108,1638560,757540,793996,407876
1996-03-15,414148,1261652,1053108,1638560,762244,798504,453740
1996-03-16,425516,1261652,1053108,1638560,764988,813008,459032
1996-03-17,414736,1260868,1053108,1638560,755972,815360,477652
1996-03-18,438648,1261260,1053108,1637972,763812,819672,466284
1996-03-19,460208,1261456,1053108,1637972,764400,823200,448448
1996-03-20,448056,1261652,1045268,1638364,764400,830452,487256
1996-03-21,469812,1261652,1019984,1638364,765576,829472,525672
1996-03-22,404544,1257928,999992,1638560,762636,826532,558404
1996-03-23,403564,1259888,1007440,1637384,763616,831040,534884
1996-03-24,422968,1261652,1005872,1633268,765380,834176,559384
1996-03-25,411796,1260476,988624,1637384,765576,832412,582904
1996-03-26,431592,1261456,988428,1636404,765576,830060,623084
1996-03-27,430612,1261456,1004304,1638560,765576,830060,651308
1996-03-28,485100,1261652,1008616,1638560,765576,846132,673456
1996-03-29,511952,1261652,1008812,1638560,765576,844368,669536
1996-03-30,475888,1261652,1007048,1638560,765576,832804,682276
1996-03-31,494312,1261652,1017436,1638560,765576,836332,671496
1996-04-01,529004,1261652,1030568,1638560,765576,838488,640332
1996-04-02,504504,1261652,1034880,1638560,765576,840840,589372
1996-04-03,536648,1261652,1043112,1638560,761852,838096,555464
1996-04-04,522340,1261652,1034880,1638560,762440,835744,560168
1996-04-05,557424,1261652,1041740,1638560,765576,833196,542528
1996-04-06,589568,1261652,1040368,1634248,765576,822612,515872
1996-04-07,564480,1261456,1048992,1624840,765576,810068,496272
1996-04-08,508620,1261456,1050756,1628564,765576,808500,517048
1996-04-09,503916,1261652,1053108,1636012,765576,815164,522536
1996-04-10,440412,1261456,1051736,1638560,765576,835548,560560
1996-04-11,447860,1261652,1051148,1638560,765576,840840,566440
1996-04-12,468048,1261652,1050168,1638560,765576,838488,595056
1996-04-13,476868,1261652,1047228,1638560,765576,849856,592116
1996-04-14,484512,1261652,1043700,1638560,763028,851816,629356
1996-04-15,468636,1261652,1039976,1638560,765184,850444,652288
1996-04-16,474124,1261652,1035468,1638560,765576,847504,667380
1996-04-17,452956,1261652,1035860,1638560,765576,846720,681884
1996-04-18,463932,1261652,1039584,1636012,765576,847308,705012
1996-04-19,456484,1261652,1049580,1629348,765576,849464,721672
1996-04-20,472360,1261652,1053108,1633464,765576,851620,729708
1996-04-21,429436,1261652,1049972,1634640,764988,846132,741860
1996-04-22,403172,1261652,1046836,1638560,764204,839076,746368
1996-04-23,359072,1261652,1036252,1638560,765576,829472,754404
1996-04-24,381416,1261456,1030372,1638560,765576,828100,757148
1996-04-25,431200,1261652,1027432,1638364,765576,836528,727356
1996-04-26,445116,1261652,1028412,1638560,765576,840644,697368
1996-04-27,424536,1261260,1032332,1638560,765576,847504,671888
1996-04-28,426300,1261260,1036056,1638560,765576,852600,646212
1996-04-29,415912,1261456,1035468,1638560,765576,855736,606228
1996-04-30,410228,1261456,1037036,1638560,765576,851620,556640
1996-05-01,431984,1261456,1040760,1638560,765576,841624,552720
1996-05-02,432572,1261064,1034880,1638560,765576,843192,585256
1996-05-03,462168,1261260,1021356,1638364,753816,836724,624456
1996-05-04,479416,1261652,1010576,1638364,734608,836332,647976
1996-05-05,514500,1261652,991956,1638364,731472,855540,655228
1996-05-06,547036,1259888,975296,1636600,730100,852208,638960
1996-05-07,559384,1259300,970004,1627584,748524,843976,656012
1996-05-08,550760,1257732,989408,1619352,755580,843192,674828
1996-05-09,472360,1261652,960400,1620136,742840,842016,683060
1996-05-10,429828,1261652,938644,1613864,735588,851032,674828
1996-05-11,412580,1255576,931392,1629740,738332,855932,650132
1996-05-12,422184,1254008,952952,1632680,733432,850248,626024
1996-05-13,451976,1257928,949816,1631700,740488,846720,626416
1996-05-14,435120,1260084,955892,1635228,753424,843780,625044
1996-05-15,440216,1255772,952364,1635816,732256,848484,634060
1996-05-16,393960,1242052,949228,1635228,734608,815360,642096
1996-05-17,351232,1245188,950208,1632484,753816,823200,664048
1996-05-18,336532,1256948,954520,1629544,748328,840056,669340
1996-05-19,316736,1249500,961968,1629740,730492,838880,623868
1996-05-20,310072,1238916,962360,1628172,723828,831824,573692
1996-05-21,319284,1240484,955696,1626800,724416,833196,546252
1996-05-22,311052,1239700,935508,1625820,738136,835156,556836
1996-05-23,307916,1243424,923748,1626016,756364,835548,585256
1996-05-24,323792,1247736,910812,1611708,764596,838096,567224
1996-05-25,310072,1251656,921396,1580740,765576,843976,545272
1996-05-26,293216,1251656,927080,1557612,765576,844760,526848
1996-05-27,294392,1240288,915516,1533112,762832,845544,491176
1996-05-28,250684,1228136,892976,1542128,761264,819280,450996
1996-05-29,237944,1214416,865536,1561336,758912,805560,365148
1996-05-30,227360,1234408,847504,1570548,759108,793996,346920
1996-05-31,237356,1233428,831432,1548400,764792,649348,284396
1996-06-01,242452,1244992,770084,1488424,764204,771260,317324
1996-06-02,262052,1245776,808696,1372784,763224,759696,311640
1996-06-03,292628,1230096,816144,1427076,762636,763028,309876
1996-06-04,229908,1180116,794780,1581720,759892,747740,292824
1996-06-05,219716,1003716,758912,1567020,756952,738724,294588
1996-06-06,246568,1152480,779296,1538208,751660,719320,292824
1996-06-07,236376,1178352,796544,1509200,753620,717556,287924
1996-06-08,232848,1190700,796936,1529780,754208,703836,293020
1996-06-09,238924,1203440,803600,1541148,755580,708736,291844
1996-06-10,239512,1228920,807520,1467648,754012,705404,294588
1996-06-11,246372,1242052,807324,1455496,753816,700896,299292
1996-06-12,254604,1251852,793212,1437268,742840,696584,303604
1996-06-13,218932,1258124,779296,1439032,716772,685412,293804
1996-06-14,213444,1253420,764792,1456084,712068,680316,286160
1996-06-15,186592,1255576,731472,1432760,719908,683060,274596
1996-06-16,166404,1256752,639940,1315160,731276,688548,268520
1996-06-17,124460,1250088,596624,1210104,732060,681100,265776
1996-06-18,92708,1259888,600348,1137780,731668,668556,271656
1996-06-19,91336,1251068,615636,1011164,733040,657384,278712
1996-06-20,54292,1243424,656404,908656,737156,658168,293020
1996-06-21,45080,1209516,694428,926100,741076,648564,286944
1996-06-22,57036,1226960,641704,784000,739508,659540,267344
1996-06-23,59388,1220688,669340,799092,743232,653660,269304
1996-06-24,53900,1219512,686392,963536,744604,647388,265776
1996-06-25,58408,1200696,679532,1136996,745388,605640,258328
1996-06-26,57232,1191092,674240,1094464,741272,591136,194040
1996-06-27,59780,1170708,662872,943348,735196,596036,183064
1996-06-28,60956,1166396,636216,936096,709324,565264,217952
1996-06-29,55076,1183644,619948,807716,683452,593096,182280
1996-06-30,53900,1180704,629944,854560,680512,549192,150136
1996-07-01,56840,1171100,488040,933156,676004,475888,173460
1996-07-02,48608,1174824,473144,699328,612696,272048,138768
1996-07-03,49392,1100736,531748,591724,400820,395920,76048
1996-07-04,41552,936096,501172,763420,309288,440804,63308
1996-07-05,43904,856912,484904,641900,406504,431592,62916
1996-07-06,18620,975492,455896,350840,404348,406112,65464
1996-07-07,45864,1044876,470988,316344,316932,359072,70560
1996-07-08,48412,984900,497840,482748,244608,363384,81536
1996-07-09,40376,890036,435120,497840,229516,307916,77028
1996-07-10,18424,856520,530572,847896,291844,359660,42924
1996-07-11,21756,790664,518224,879060,421596,346724,51156
1996-07-12,19208,840448,485688,976276,437080,375144,55468
1996-07-13,23912,998032,474712,919632,446292,319676,57232
1996-07-14,34300,992544,513716,642880,439824,344568,58604
1996-07-15,37828,963536,507836,869260,531356,364952,73696
1996-07-16,42336,886508,506072,881020,564676,282240,65268
1996-07-17,40376,950992,414344,771848,448056,245588,63308
1996-07-18,37044,925512,469224,627984,505484,358092,53116
1996-07-19,38220,981176,466676,755384,574672,397880,55860
1996-07-20,35476,1011556,508228,808500,569184,393176,55468
1996-07-21,17836,1013516,503720,1102500,504112,394940,46060
1996-07-22,32340,979608,461972,1086232,489804,307916,33516
1996-07-23,28616,1051540,447468,1161888,513912,267736,35280
1996-07-24,40572,1033116,334768,997248,539980,288512,35280
1996-07-25,39984,1047424,338492,761460,547624,315168,40180
1996-07-26,26264,1051344,371616,745388,559580,329476,44688
1996-07-27,10388,1031548,352604,672672,585256,263620,39396
1996-07-28,21364,1074276,293020,813400,599564,217756,36260
1996-07-29,19208,1098580,339080,904148,611716,131908,36652
1996-07-30,6076,1123668,315168,976668,555464,121716,39200
1996-07-31,6664,1087800,279300,976668,526652,73108,18424
1996-08-01,7056,1082116,279104,948444,493136,86044,24892
1996-08-02,8428,1106224,293608,908264,419244,87808,15092
1996-08-03,24892,1113476,283612,868476,330848,76244,45276
1996-08-04,7840,1130332,298312,903756,223440,140336,47628
1996-08-05,7448,1109360,236376,911204,192080,161308,29008
1996-08-06,8232,1088780,176204,878080,251664,217364,43120
1996-08-07,6272,1068004,196784,869456,345548,196196,36260
1996-08-08,7056,1051736,278908,907480,395528,151312,22540
1996-08-09,7448,1033116,281652,956676,400036,142296,23324
1996-08-10,7644,984116,256172,961184,386120,152880,19012
1996-08-11,9016,938644,252252,945112,404152,167972,16856
1996-08-12,13524,982548,250096,936292,381220,115836,25480
1996-08-13,13328,1041936,275968,901012,352212,116032,43512
1996-08-14,15484,969808,241080,829080,338100,164640,50176
1996-08-15,15876,922376,182476,839076,294588,205604,49588
1996-08-16,17640,880432,229320,864556,336140,216776,45276
1996-08-17,9800,852992,324184,856324,372008,217952,36064
1996-08-18,12348,855932,308896,863968,404544,166012,34496
1996-08-19,10976,844368,342412,898072,405720,154644,25088
1996-08-20,7644,933156,318696,902972,413952,119756,17052
1996-08-21,6664,914732,352996,880628,421008,128184,19208
1996-08-22,7840,916496,275576,900032,432376,102900,21952
1996-08-23,7644,887292,204232,905520,415128,92512,16856
1996-08-24,10192,795956,134456,871220,401016,113876,22148
1996-08-25,9604,796936,101920,820652,398076,134064,21560
1996-08-26,7644,883176,102900,771652,405132,142296,11760
1996-08-27,7252,884548,124460,774396,401212,127204,11760
1996-08-28,7252,893956,156800,770672,404544,106624,8428
1996-08-29,8036,910420,221284,906108,409248,102900,9800
1996-08-30,7448,931392,270676,989016,400036,115640,13328
1996-08-31,8624,935704,321048,1046052,392784,114464,12936
1996-09-01,8624,925708,392392,1111124,398272,126224,12152
1996-09-02,8036,921004,399056,1140328,398272,121912,9408
1996-09-03,9016,918260,404152,1149540,403172,107212,7448
1996-09-04,11368,915124,397292,1126412,404544,121716,7252
1996-09-05,9212,912576,391216,1123864,415324,167384,14308
1996-09-06,8036,900816,355544,1106028,421400,185416,15484
1996-09-07,9212,892780,360836,1110536,417284,157976,5096
1996-09-08,10976,938840,337904,1113868,412188,138180,0
1996-09-09,10780,972748,345352,1119160,424732,180124,588
1996-09-10,14700,982744,401604,1137388,425712,180516,980
1996-09-11,13720,969416,430416,1180312,419440,173068,588
1996-09-12,14112,958048,454328,1214808,424536,173460,392
1996-09-13,9800,962556,469812,1224216,431200,167384,196
1996-09-14,12740,971180,470988,1244012,470400,179144,392
1996-09-15,15876,987056,484316,1252048,488628,199136,0
1996-09-16,21560,995288,521752,1236760,481964,194040,0
1996-09-17,20188,995092,536060,1208536,468636,183456,0
1996-09-18,33908,1011948,531160,1252048,490000,200508,0
1996-09-19,20972,1049972,535276,1223236,518028,214424,0
1996-09-20,18816,1065260,550564,1239896,546252,221872,0
1996-09-21,65072,1091916,555268,1295756,553308,211876,0
1996-09-22,82320,1110144,563696,1288112,560168,194040,0
1996-09-23,52920,1089956,568008,1302420,546448,209524,0
1996-09-24,72716,1056636,574868,1320256,609364,245784,0
1996-09-25,90944,1068396,580944,1335152,603288,265776,2156
